candidate_id,epoch,mjd,candidate_ra,candidate_dec,sigma_obs_arcsec,catalogue,matched_object,object_type,matched_ra,matched_dec,separation_arcsec,match_status,expected_ra_at_epoch,expected_dec_at_epoch,sigma_cat_arcsec,sigma_total_arcsec,chi2,n_consistent_sources,p_chance,pmra_mas_yr,pmdec_mas_yr,gaia_g_mag,mag_residual,notes
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,JPL Small-Body Identification (sb_ident),,,156.32195,-41.96184,4831.0230667897185,NO_MATCH,156.32195,-41.96184,,,46078455.66317607,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-09_13:57:35 UTC; 6 object(s) in field; nearest 313052 (2000 RL52) at 80.5' (Horizons from SPHEREx)
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,JPL Horizons (planets),,,132.23565,19.69771,235338.70477850645,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 65.4 deg
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,Gaia DR3,Gaia DR3 5416104736947534592,star (Gaia DR3 point source),154.56325958033665,-42.33721063497802,1.6457656806162482,MATCH,154.56325958033665,-42.33721063497802,0.0012601767342389348,1.0800007352059542,2.3221373352492676,1.0,0.02525628574631622,-9.728488033374433,-5.063154457846701,18.47272491455078,-0.8933381262509597,Propagated J2016.0 -> J2025.401 (catalogue PM); chi2=2.32 (accept <= 13.816); 1 consistent source(s); local density 10.8/arcmin^2; P_chance=0.0253; flux-vs-G residual -0.89 mag (scatter 0.66)
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,JPL Small-Body Identification (sb_ident),,,152.51583333333332,-42.23405555555556,5464.054137264875,NO_MATCH,152.51583333333332,-42.23405555555556,,,25596611.466873623,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-27_07:24:54 UTC; 3 object(s) in field; nearest (2025 EF) at 91.1' (geocentric)
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,JPL Horizons (planets),,,141.15262,16.81887,217567.26215687115,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 60.4 deg
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-002,C,60822.30895912,154.56274671125126,-42.337466113123774,1.08,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
