epoch,id,ra,dec,x,y,flux,stationary,blend_fragment
A,22203,154.58792303051666,-42.91897554123569,804.1630595319746,1420.1039482115036,3.521899987247526,False,True
A,22204,154.7035367702274,-42.970419254406714,862.0088536918912,1420.1125403544845,1.6051399835488274,True,False
A,22205,154.78062010757353,-43.005256544786086,900.7017738084944,1420.4178220006252,6.726441609952929,True,False
A,22206,154.80576106236978,-43.015530649389554,913.0082539129862,1419.9787304222962,1.1556509451828438,False,True
A,22207,154.82776662633756,-43.02526532998675,923.9884737593443,1419.9673709745086,2.2042883366482293,True,False
A,22208,154.9140537978213,-43.063190076219676,966.9566864188477,1419.8188245109977,9.667093370679614,True,False
A,22209,155.23213763195758,-43.20405791401084,1125.412472609009,1420.0683927459959,4.159250028997283,True,False
A,22210,155.2804838001673,-43.22441951275566,1149.1692372222747,1419.6176774779447,2.6837840689582095,False,True
A,22211,155.34976399280245,-43.25592911159752,1183.8495325549193,1420.155712117758,2.487242311587987,True,False
A,22212,155.97504485915894,-43.52942701338752,1492.9709936915292,1420.4578310239592,6.9274345510261,True,False
A,22213,156.07134567226555,-43.56926148569699,1539.8168136206389,1419.5004960823135,4.829116447378452,True,False
A,22214,156.56141661474453,-43.7819212577096,1780.3666817416668,1420.2136056822205,1.0874549164422447,True,False
A,22215,156.89854103271765,-43.925583011102525,1944.5689396828195,1419.9631542197355,26.90220297421531,True,False
A,22216,157.03683317045716,-43.98489423991094,2011.8934668232055,1420.1883219762287,22.02701284225635,True,False
A,22217,153.40515394909343,-42.38845700046071,208.4316848194457,1421.054635948964,10.574245755587837,True,False
A,22218,153.45047100775975,-42.409449891935544,231.540801976437,1421.244598256467,12.102128270164787,True,False
A,22219,153.50428704568316,-42.434640487212214,259.0509177824258,1421.6109526334853,1.318734303797687,True,False
A,22220,154.04133026007653,-42.6765920435612,530.2717008647371,1421.2198533572366,147.6004579527177,True,False
A,22221,154.17155931476086,-42.73372181284959,595.44465061955,1420.5338754895781,2.1259506206774508,True,False
A,22222,154.39827643149093,-42.83619787187174,709.6313115730229,1421.0115941828874,21.63950737154932,True,False
A,22223,155.01069084428585,-43.108528660538184,1015.8538740471946,1421.1217829944535,2.3622567593048336,True,False
A,22224,155.4132223853212,-43.28623401989512,1216.0008098845667,1421.3888239320997,2.068843391121048,True,False
A,22225,155.4741859817702,-43.311825202256635,1245.8909913239675,1420.8252824451529,8.100850747732817,True,False
A,22226,155.6219597734137,-43.37706742409716,1319.1786063758984,1421.1306972580205,23.19292222694155,True,False
A,22227,155.6444189048672,-43.38535680416411,1329.8590924446678,1420.3700189192164,4.898509127671858,True,False
A,22228,155.6901551022235,-43.405552479619146,1352.5217198587943,1420.4886019280211,3.3482806631992155,True,False
A,22229,155.72204253196446,-43.41950161806519,1368.2809731686891,1420.5105730233324,4.271198203301907,True,False
A,22230,156.02162250665873,-43.55023385913361,1516.0551478556692,1420.7627842755721,1.6055212315598004,False,True
A,22231,156.16278954624562,-43.61287080237354,1585.8474490473366,1421.5295547977114,2.8763289789338202,False,True
A,22232,156.68998366095127,-43.83875503006942,1843.5917487594706,1421.0911060574133,44.66477186359899,True,False
A,22233,156.71772665968263,-43.850294033742244,1857.0308679427626,1420.9251007449157,3.0190898249782614,True,False
A,22234,156.76768110602399,-43.87215913987454,1881.5137414411417,1421.1811833657591,86.2622352919211,True,False
A,22235,153.07080139903243,-42.237392364086446,38.843470850693066,1421.8154686249386,4.373890888689626,True,False
A,22236,154.127278620545,-42.71672699015358,573.992194093558,1421.9719637744324,5.838354371518509,True,False
A,22237,154.33202684042345,-42.80808832963701,676.8106826029277,1421.7662571720307,4.315472117219158,True,False
A,22238,154.35262415536755,-42.81704168915057,687.0776829904248,1421.6365483811028,15.3304737291455,True,False
A,22239,154.36923992356242,-42.826101583953566,695.885765686586,1422.4504195586899,9.627800781079031,True,False
A,22240,154.67564307576532,-42.961887427153876,849.1606007797353,1422.0441813601906,58.328753274220354,False,True
A,22241,154.76051335674217,-42.99976836539178,891.6324194204267,1422.1346592165582,4.800164391220977,True,False
A,22242,154.84899614447963,-43.03848954899822,935.6648767113635,1421.8745571085049,1.7666916376874082,True,False
A,22243,154.87941481813937,-43.05270836588911,951.0524714780835,1422.2461596751677,4.506016554191613,True,False
A,22244,155.1769029382269,-43.18363277032223,1099.0570083740029,1422.0150322132083,70.7550567003166,False,True
A,22245,155.77657286095507,-43.44628566276815,1396.030020114513,1422.0266955938714,0.28159635429662083,True,False
A,22246,156.09755418127102,-43.585651907497,1554.0777737238434,1422.031282474706,2.1714898902221167,True,False
A,22247,156.22948673311274,-43.64315934640177,1618.9827174292927,1422.2694331286236,5.101625386884708,True,False
A,22248,156.31503147121612,-43.678329953970746,1660.454000733245,1421.3994798095553,3.598999203882924,True,False
A,22249,156.49957718223772,-43.75886676690232,1751.0884886628173,1421.9676217677552,1.011602726504717,True,False
A,22250,157.0615192706643,-43.99815394865684,2024.6133806391579,1421.5818261891163,2.0601785781517044,True,False
A,22251,153.13794884443334,-42.270695541156435,73.80797252522042,1423.1011177295645,1.921285877074449,True,False
A,22252,153.16922121760783,-42.28534727457137,89.83217286726344,1423.2792606813894,1.6931821813106134,True,False
A,22253,153.2011193923837,-42.299751313778856,106.01376542673826,1423.1960036996984,1.1467872708165727,True,False
A,22254,153.34803230255173,-42.36732516668616,180.86103689879138,1423.4800709941135,3.2352002867735274,False,True
A,22255,153.63444238271683,-42.496055573098566,325.68492346611595,1422.7911402281798,2.7364274314303283,True,False
A,22256,153.6778364563727,-42.516214381513855,347.79435151181264,1423.0422438163173,105.5773543878826,True,False
A,22257,153.69699537441323,-42.52469433769587,357.43108901848393,1422.9461331426062,30.537442386477533,True,False
A,22258,153.78286350663234,-42.56327800860223,400.77502890506383,1422.8215250743156,1.4893682207453671,True,False
A,22259,154.93705758738443,-43.07899383750101,980.015175483202,1422.6314677911914,3.756508131199087,True,False
A,22260,154.96138547389637,-43.09063820467315,992.3902734340894,1423.0736403826577,15.194082122123625,True,False
A,22261,155.09504808875226,-43.149648051680266,1058.9395411170035,1423.0627238767158,0.9646222413956639,True,False
A,22262,155.14336464169997,-43.16999213970657,1082.7021911109885,1422.5830788672872,2.872342224635304,True,False
A,22263,155.15893592381107,-43.17840217876767,1090.8789791617507,1423.3580832657933,15.898029754489635,True,False
A,22264,155.49808981421614,-43.32646977787626,1258.8895799682798,1422.9178005909191,0.9863569073687981,True,False
A,22265,155.85864366863632,-43.48395465201225,1437.0394583575298,1423.0076493375643,2.2718405117611993,True,False
A,22266,156.33862887356432,-43.691993369815215,1672.9649381820457,1423.1542095655607,32.31116812147239,True,False
A,22267,156.4690263517619,-43.747421629538,1736.60461167684,1422.8119388064686,9.35797065117736,True,False
A,22268,156.61754948735887,-43.81187372413963,1809.3638688603698,1423.1708557514016,0.9940159225158557,True,False
A,22269,156.6371150624559,-43.81967096617552,1818.7553249593352,1422.8765295807057,15.932638248273253,True,False
A,22270,156.66064035323984,-43.830259691670484,1830.3720781989691,1423.1346592902037,1.8605827989306385,True,False
A,22271,156.86791057937288,-43.91751963594414,1931.0030351536889,1422.4759984873847,27.315357637722215,True,False
A,22272,153.28838781559077,-42.34133082612421,150.90730066638187,1424.07053648632,18.93809541650809,True,False
A,22273,153.4820152845749,-42.42962546867037,249.25392344836217,1424.151882145351,7.214884159152345,True,False
