track_id,A_source,C_source,B_source,A_ra,A_dec,C_ra,C_dec,B_ra,B_dec,total_motion_arcsec,motion_arcsec_per_day,C_prediction_error_arcsec,C_gate_arcsec,motion_significance_chi2,flux_A,flux_C,flux_B,A_class,C_class,B_class,A_counterpart_epochs,C_counterpart_epochs,B_counterpart_epochs,passes_fixed_4arcsec_C_gate,rejection_reason,rejection_detail
REJ-0064,25920,23526,27198,154.17946143835448,-43.146738617377444,154.18074691898963,-43.14749970439717,154.18143612047638,-43.14784660005017,6.543005568445621,0.21216513875901835,0.5965468724698915,2.1250715427148976,90.47359218954655,53.140892880498036,125.09647967598818,56.0459106761645,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0065,28148,25707,29355,154.09587795250354,-43.35499972208602,154.0912605967237,-43.3413939344711,154.08790803230048,-43.33161887813954,86.71885941401015,2.811967473988889,0.6042200672183403,3.4500480790974772,12420.021196322738,3.685282990474101,7.782055628318768,3.6902726196015236,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0066,20143,17594,21218,156.05708438009617,-43.325317452818624,156.05502575759664,-43.32621943615349,156.05387977754262,-43.326995688362004,10.340874489233725,0.3353157884319322,0.6103343520259676,2.325231423670413,196.3213694926167,4.114694682645967,3.0040710322072366,4.052884893437885,STATIONARY,BLEND_FRAGMENT,STATIONARY,B,,A,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0067,29467,27077,30747,154.08073945916732,-43.48720463093879,154.1000461482505,-43.4881748297216,154.11426468147786,-43.489184240446576,87.85266000986843,2.8487323763306236,0.6108978511956094,3.527119180230887,12746.913951566159,2.7388036675439165,2.7930047819132366,2.7312392857270265,STATIONARY,STATIONARY,STATIONARY,CB,AB,A,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0068,16750,13910,17400,155.21393645248904,-42.565362166370434,155.23718481238416,-42.558755725172,155.2540419600335,-42.55403307383569,113.89875632868568,3.6933096247839536,0.6171899914904942,4.1626008584564245,20090.1109597995,2.204844547011605,2.7824290741622644,1.588273583997763,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0069,27056,24701,28377,156.59488448661003,-44.32589231838234,156.59590509842147,-44.326261564227806,156.59655031876,-44.326828179748716,5.454870994778787,0.17688101430039374,0.6286990740688934,2.1421570684608273,59.370297663094924,116.01537435481909,235.04923012050222,115.32365068382921,BLEND_FRAGMENT,STATIONARY,STATIONARY,,A,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0070,24959,22725,26463,155.36582057850845,-43.56800420824911,155.3596741093904,-43.58192095195647,155.3554625580253,-43.59202544746594,90.59721073523812,2.9377278661537445,0.6360640785932906,3.6547879844840043,13555.79139078226,2.93093315579018,1.4083165710261196,2.36136658258411,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0071,31640,29541,33414,155.03776895364535,-44.14187825105145,155.03564369810303,-44.15823896551024,155.03371585264583,-44.17051929274125,103.63780258488895,3.3605853664780443,0.6455299521909601,3.8060546911869184,21430.714480171806,8.72932993401131,4.330534746501784,9.714517403884173,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0072,32972,30691,34358,155.3656645680111,-44.42915651228305,155.35331053309878,-44.41385246935879,155.34406039640464,-44.402220957314796,111.75398409433134,3.623762702662599,0.6666205147618289,4.109947633216685,19340.62040822506,3.3054446770844033,2.5343936669213454,1.6582431357301886,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0073,31605,29348,33122,155.43971965588761,-44.313816385377656,155.4220038660883,-44.307807006124975,155.4090345479689,-44.30367599135058,87.0704628577526,2.823368655395416,0.6790450170060477,3.440785273884259,13182.816421139387,2.698788346959906,4.790665247629918,5.418606601219108,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0074,31745,29445,33176,154.74983362686532,-44.02802449178484,154.738722090218,-44.01904817866487,154.73006551160339,-44.012313509070566,76.27461878707055,2.4732999092639463,0.6809953615256119,3.26578006911462,10116.413898244693,5.378521593555129,2.3571146123273685,2.4506168064130422,STATIONARY,STATIONARY,STATIONARY,CB,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0075,14746,12052,15705,155.6108546070506,-42.500045862674085,155.60986321112372,-42.50895738280862,155.6086578326489,-42.51558376209205,56.239428865390984,1.8236338184545116,0.7238162493894066,2.983799540544937,4898.0833884942285,1.8051767247104502,1.2514789362878551,2.2255921519297104,STATIONARY,STATIONARY,STATIONARY,C,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0076,23056,20402,23894,154.04396343619632,-42.77260276834581,154.04839227959204,-42.7549187144534,154.05119700739127,-42.741756010614935,112.68235023352157,3.6538661358142326,0.7359549246836855,4.171089417233708,20970.414555882562,2.931927328290146,1.1985495534610497,2.166064229145608,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0077,17143,14573,18238,154.58258293538418,-42.33310133656636,154.56274671125126,-42.337466113123774,154.54799304090884,-42.341059851655594,96.40312478358042,3.125991890508245,0.7663606450665879,3.8068274657722134,14392.180393055263,3.0882076518148422,1.318818656112144,1.6175102771325982,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0078,29565,27478,31347,156.54543412104175,-44.57390459928127,156.52975801399535,-44.58888638696573,156.5184959829202,-44.599681038608914,115.676555159521,3.7509569753301344,0.7694865052515136,4.179981173168246,23267.900169666667,4.8332408560845925,2.0256214205213436,2.009259626913032,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0079,3939,784,4144,157.41526272430676,-41.89406057405098,157.41505461430944,-41.893445844371854,157.41468665824334,-41.89265366538638,5.294908835221612,0.1716940412153773,0.7723199823561552,2.4978048730187616,40.86966982282441,0.9418891938678121,1.4818140471386327,1.3623331630769766,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0080,27494,25215,28929,156.0182534805483,-44.12920492997759,155.99526604548086,-44.12279467801432,155.97818763439784,-44.118423712222594,110.57423054444602,3.5855077183141253,0.77463459697938,4.053797990807056,21260.542879840814,6.134056215170018,3.454219594277251,3.0617442979190206,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0081,30267,27866,31559,155.1802540879809,-44.06001574554632,155.20460638450842,-44.060635155611955,155.2220936737038,-44.06111716480698,108.31070261781592,3.512109994345433,0.7819439883950277,4.065525002903374,19374.833057270745,2.218324141089608,1.402503387823366,3.3170233275144168,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0082,31697,29399,33130,152.8555202172409,-43.17324609727513,152.8429502177574,-43.1643975990855,152.83360773799896,-43.157470843658366,80.84395861134512,2.6214664678451625,0.7934423940462924,3.3552402340964234,11364.795887147155,3.444116361551263,3.160818957475584,7.0687102710960765,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0083,12379,9614,13280,153.9627972910769,-41.47475529440676,153.9520802619869,-41.485411671642815,153.94397566709708,-41.49292721303325,82.802415639289,2.6849718863780705,0.8067654649720454,3.4967255693137766,10617.698406963036,1.151428238221395,1.0511072008454192,2.2426388932269106,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0084,22720,20416,24206,153.47435311367659,-42.47798045604726,153.4615627368786,-42.49218886237119,153.45158451503443,-42.50279046610941,107.84502569421188,3.4970098376850443,0.8130427078727723,3.9870764158856242,20223.98500260358,6.0383736392004606,3.1793956667047203,3.2107647709263842,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0085,22619,20062,23614,154.6339904394898,-42.987668716194825,154.65576370587078,-42.98796622945098,154.67180480349086,-42.987780992890514,99.58113804137786,3.229042945067988,0.8441772743517166,3.808558673988849,15356.722687204992,1.4298899687745221,3.367054628721999,3.5551814029838273,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0086,28511,26178,29906,153.02788403973537,-42.91124719601755,153.02708014151852,-42.911284195937846,153.0259493056186,-42.91142282465898,5.14028743734997,0.16668024900759476,0.8447231078565749,2.0953029838337627,54.23494143857372,23.534550166187703,21.592755250158948,13.814914101826716,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,AB,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0087,22784,20214,23785,154.09924265990398,-42.766362783814515,154.0879506097906,-42.752445545575284,154.07957815865615,-42.74174061082899,102.75715606272396,3.3320293015903957,0.8513094551710125,3.848842769824661,19385.5083094804,5.9548227910384615,2.802988002908864,6.375877349951267,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0088,27556,25231,28929,155.9791167353589,-44.11698768160986,155.97882972366887,-44.11797947191762,155.97818763439784,-44.118423712222594,5.700164247042012,0.18483495478824227,0.8753340728407633,2.350219460608509,53.662383969624166,3.691380489383875,3.578164033437583,3.0617442979190206,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0089,3954,815,4190,158.22671398652233,-42.24209647550598,158.22693431024243,-42.24266480115173,158.22752871693953,-42.243375844149035,5.091895834501862,0.16511109076286487,0.8937103227580521,2.4974249524121386,37.79576815864606,1.4041577575055983,1.129307597987639,1.2650108825988087,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0090,20915,18200,21700,155.87275501351874,-43.336724313859605,155.8804275832888,-43.320450527319586,155.8860996996873,-43.30885217761553,106.25223291821433,3.445361539850237,0.907403832238336,3.9764551026031714,17483.18296868307,2.783160145158041,2.125095237902057,1.36254382363323,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0091,31942,29765,33587,152.7456930161112,-43.15055837563606,152.75562973229623,-43.162829353747306,152.76258107310312,-43.171575672050196,87.70101835554395,2.8438152060340616,0.9096202063979254,3.4551680288346818,13374.445045361725,3.1684807869954383,4.074898517001466,4.649212050618479,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0092,12242,9389,12912,157.4395078479543,-42.98268886890116,157.43873531668078,-42.98365735419761,157.43850967657255,-42.98399907693751,5.399829449118602,0.17509622334303587,0.9353849517174038,2.2309418637010854,53.53195782269261,4.020416505114694,7.498707403985057,7.814582947202739,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0093,25569,23289,27047,154.9650261998801,-43.459534126705115,154.94617626364158,-43.46301882236077,154.93266561887899,-43.465926308672145,87.63224593618212,2.841585174324007,0.9416883695897954,3.512940820859669,13353.477619348258,5.911111682714555,3.4321917003297635,2.5887580214076173,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0094,20074,17673,21412,154.88296397548902,-42.80384738807687,154.88253240819765,-42.82259169461817,154.88284647552447,-42.83649714386729,117.53953034784857,3.811366275796315,0.9649871174291407,4.290034166854333,22817.24076125216,2.058467430905965,1.85285134597091,3.222664118983192,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0095,26459,24071,27744,154.6208659694413,-43.40211922317489,154.62189577186734,-43.401376276247845,154.62205153223096,-43.401010226387264,5.055206764416467,0.16392140177908238,0.9869766531458855,2.1521071142875186,48.86844603289887,4.815989787434321,9.736976120593242,8.807021281433013,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0096,10819,7909,11397,155.81058517448238,-42.104684028600005,155.8100611154468,-42.10353838467794,155.81015126339045,-42.10301566862647,6.116891790070213,0.1983478665634782,0.9947054360414768,2.0845786050492605,79.07311536332809,66.53442312273171,64.58421504879911,33.45092016677865,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0097,23148,20723,24368,155.22683847754783,-43.30925538921594,155.20809140082056,-43.30291115369902,155.19360939402918,-43.29803979062411,95.96196089343336,3.1116865996156444,0.9985462114743966,3.648424550837132,16642.116838651273,8.68503516097502,4.922321747834782,3.943046135269747,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0098,30382,28041,31757,155.23148508520669,-44.095218736958316,155.2190163665272,-44.084965267936894,155.20918950213016,-44.07759331490856,85.73193627847779,2.7799652569948337,0.99983236402446,3.453321483035389,13493.925434088318,7.513890145562902,3.141327505182998,7.767598098914043,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0099,19547,16969,20595,156.34092506276306,-43.3805054627362,156.34202487552082,-43.381078524110116,156.3428566048477,-43.38200254833814,7.388373950496982,0.2395772658318404,1.0353928261023166,2.3544464509716856,90.15565224470438,3.91145605091017,2.694998656705555,2.5720363781250875,STATIONARY,BLEND_FRAGMENT,STATIONARY,C,,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
