id,ra,dec,x,y,flux
6559,156.6284214360447,-42.95087516457654,1575.1311055268359,989.3476330346846,6.014321618373717
6561,154.01471524646448,-41.79762356123706,259.71233576710614,989.9475071361364,2.439285407764282
6562,154.46356533527626,-42.000581151107724,488.74760918237195,990.3024771196174,96.23460491546994
6563,155.89677215947023,-42.634531896716524,1211.2654058568237,989.9319184740849,2.8456418368966676
6565,156.60029777063286,-42.94057385012019,1561.6876707668032,990.2669742037075,1.1053517015671663
6566,156.91338896123065,-43.07490666804127,1716.506136075913,990.1339752865664,2.8452918339181608
6567,157.40084352820872,-43.28259477869821,1956.3740930991225,989.9998657198271,3.246935517605457
6569,153.92565981697163,-41.758901227682415,214.63948938382285,990.750223754052,5.3789803695701615
6573,155.06276450633962,-42.27051484249271,793.1068969393381,991.5717556853856,9.07708716983458
6575,156.64053960970529,-42.961402844426914,1582.574772129824,992.0252866698054,4.798482325373993
6576,156.77289072468957,-43.01870161116387,1648.181511689052,992.2013196006584,1.5535938263250675
6577,157.01687111128274,-43.12288394771766,1768.5507067287585,991.986939837971,2.829041423403993
6578,157.15819260238692,-43.18342521048063,1838.216080667487,992.0743078103192,14.609288592786971
6579,157.23723208493027,-43.21796912348321,1877.3260727480772,992.505062750142,5.336566511350001
6580,157.3163262209083,-43.24973253118582,1915.6907544640212,991.5441995399225,1.5777625844808099
6581,157.3426511647312,-43.262629934458,1929.0726398820848,992.4060967802831,2.7517198040539346
6583,157.5580158648764,-43.35355739966773,2034.565010517107,992.1893928749961,3.670588883172365
6584,153.94062444684087,-41.76957155989693,223.42891609547274,992.6975956551588,5.275712119531477
6585,154.5619151470735,-42.05038873837696,540.3708231444925,993.1683707897398,11.959319094295783
6586,155.10735822710564,-42.291868538806334,816.0635797194159,992.361081326315,1.4960123311730305
6587,156.07078154677166,-42.71783502783788,1300.2131290001983,993.6565564751194,2.1049990900850464
6588,156.35450967367728,-42.840727731332166,1441.4154023858441,993.4841350081854,6.724424805524156
6591,155.21733814336554,-42.34447125153647,872.6282580526798,994.3130281305772,1.3118248016718743
6592,155.31488056421685,-42.38675821761245,921.5250125660862,993.8919491557706,3.6310285584668445
6593,156.13561315007004,-42.747716420405105,1333.000296055062,994.4950998891183,2.6679790044420195
6595,157.38019661924216,-43.282329632215514,1948.4986134972985,994.3005725950238,3.710689307335453
6596,154.27643492242908,-41.92621591741931,396.3076945437804,995.189883188767,2.6203644737012928
6597,154.33574906129678,-41.9527737991771,426.48032119343407,995.122629642313,16.388200152676326
6599,154.42225770440004,-41.991167664353384,470.3670436628353,994.8799483818401,4.315920170630405
6600,154.88336815545824,-42.197465685187275,704.3304240850398,994.9351073268055,3.4983304413997023
6601,156.8866832695305,-43.07388362402224,1706.1264026498804,995.3993561749596,2.071457067296038
6602,153.8580548258401,-41.73912034202422,183.2154942479954,996.1935866484386,2.4249947061365575
6603,154.05067798940215,-41.82668597396863,281.81005400128464,996.3562003355014,409.66745090335877
6604,154.1411004242277,-41.86779747573362,328.0512756674935,996.4884915102195,0.44042783047232364
6605,154.4429546554857,-42.00294686084104,481.6096644651463,996.1268292847705,13.690224435082792
6607,155.73048955066648,-42.5738661591251,1131.4117885149624,996.0247400385708,23.37738120330364
6609,156.2613887672148,-42.80554845368127,1396.519574602324,996.1023681745672,7.8771431417821365
6611,154.68526420158574,-42.11243749869968,604.9364228091332,996.611142951295,2.625796498613466
6619,155.48094075144212,-42.46789531939392,1007.2532880843805,997.8646754434667,0.910050228931878
6620,155.8278870901752,-42.620706659811944,1181.3313727916002,998.1348258455466,1.0166513531493209
6621,156.07499108582317,-42.72819142363227,1304.6621370225594,997.950459836934,4.135099256259673
6624,153.53916595057402,-41.599604912425846,21.325525921616485,998.9872893848958,1.6961477362865303
6625,153.66078584678732,-41.65472858749456,83.6663626706414,998.8303892150349,3.217857129997924
6626,154.7991307144971,-42.16728069524458,663.7850348511446,998.6248329568685,6.3986587566109705
6627,154.9204043939004,-42.22084827413442,725.0266407625791,998.3982613151665,1.300803774210234
6629,156.52201363183192,-42.9247694620324,1527.7575099862802,999.3347533553534,3.233963036155979
6630,156.77195160078583,-43.03207612971698,1651.440226804185,999.1569046896058,16.7318559636595
6631,153.69665224326562,-41.6743861982167,103.03937459606765,1000.4973621828486,10.78572558196161
6633,153.95795806643522,-41.792243376084265,236.61259388001895,1000.117542444192,7.843047123248585
6636,156.48411117012043,-42.910039928113434,1509.400483618719,1000.1626659620189,2.73493709791078
6638,154.01121891433772,-41.817962252181765,264.30433646222195,1000.9242331157458,2.0012209369634255
6639,154.75422277582726,-42.15289964900177,642.6517947465105,1001.4616186657265,21.169535464568725
6643,156.47061614882526,-42.90650901187595,1503.3304024894119,1001.3230316119256,6.387488052291801
6644,157.36428854026624,-43.288880733870215,1944.2252652021132,1001.0311337129871,2.7108799489763564
6645,157.50613361821374,-43.3496786288243,2013.9358066902712,1001.3438470136864,2.009642234272405
6648,154.09084561278175,-41.85641066142587,305.68363373650385,1002.1515350079052,4.28696057312114
6650,155.1742376847193,-42.34124286624239,855.377288558998,1002.2777005159709,12.167905763521635
6652,154.0380163677284,-41.83297790966941,278.8365291248085,1002.3739958941056,223.1968221946877
6654,156.59407822024264,-42.96298955954686,1565.421259887783,1002.9301971034579,12.180345039790202
