candidate_id,ra_epoch_A,dec_epoch_A,ra_epoch_B,dec_epoch_B,separation_arcsec,motion_arcsec_per_day,flux_A,flux_B,flux_ratio_B_over_A,source_A_id,source_B_id
MOTION-239,156.26195387160013,-42.74416401289996,156.25690435235597,-42.72439009269039,72.42748899902406,2.3485519143606286,4.162976007382824,5.95348882072874,1.4301040433984087,6693.0,6304.0
MOTION-240,154.4295407687314,-42.811543753419606,154.40214922684285,-42.81168918716401,72.34108134081185,2.345750037974821,25.82383093916863,19.4724227296696,0.7540485676017399,9838.0,9423.0
MOTION-241,156.80798699563968,-41.173994003711165,156.7894522943035,-41.159688340075576,71.940034766332,2.3327456012166294,2.8360138868247757,2.925958269822305,1.0317150714301444,345.0,307.0
MOTION-242,154.13549641019154,-41.71455935679032,154.11172081685797,-41.72370004352503,71.8639578615851,2.3302787124323947,1.4829263001664317,1.6738544670396167,1.1287509479410789,6386.0,6120.0
MOTION-243,153.69454339153205,-42.0797699405533,153.71964365754366,-42.08687775328927,71.77907239628499,2.327526195055537,5.829768880309233,6.43917546437331,1.1045335752712981,8409.0,8001.0
MOTION-244,153.45484966723174,-43.2339477396918,153.4633789943674,-43.25287436122339,71.71329083587315,2.325393145687542,42.59423869957391,66.95384276093316,1.5718990362328729,13137.0,12566.0
MOTION-245,154.93041742327975,-40.37368380250216,154.95652024679217,-40.373577535702665,71.59092437214333,2.3214252600598893,3.2032839393030765,1.8585296034900944,0.5801950868877537,433.0,389.0
MOTION-246,154.02137677827005,-43.26763187033607,154.0457564742212,-43.27655686117,71.52631650940174,2.319330269306771,4.238643307270426,4.302808024940395,1.0151380319169367,12273.0,11678.0
MOTION-247,154.97103303540533,-43.42601639907804,154.95330445516765,-43.44112422652166,71.4567148355746,2.3170733479835475,8.199088818610921,10.603502388012716,1.2932537532639081,11229.0,10793.0
MOTION-248,157.07639357475077,-43.41143092695872,157.07865759724902,-43.39167990453005,71.34984866396275,2.3136080787137154,0.816840581967579,1.361545824563134,1.6668440019024113,7856.0,7403.0
MOTION-249,155.95366122734174,-41.91050921535594,155.97857887285187,-41.91739055843783,71.20131368031458,2.3087916460992823,2.931221885028191,2.154429766834794,0.7349937505034948,4168.0,3962.0
MOTION-250,157.4377795655238,-43.326392914273626,157.41222727710482,-43.31965777160331,71.1782068370005,2.3080423778055703,4.210619850728048,5.768142277155876,1.369903359040717,6960.0,6673.0
MOTION-251,154.5192544870991,-40.73857989321276,154.54523545284303,-40.74032290620514,71.14466665282535,2.3069547953856744,1.906716445342414,3.0408648628542214,1.5948175567910066,2256.0,2125.0
MOTION-252,153.4429446879341,-43.21546239297592,153.43462094157815,-43.1966786144608,71.06153770506766,2.3042592352869704,5.794517572666735,6.170127928259374,1.064821678575008,13094.0,12419.0
MOTION-253,153.8386111889676,-43.30726667613236,153.8300600306161,-43.32597563379464,70.97876203140386,2.301575130542593,4.632948463874571,2.8372303950502635,0.6124027532733368,12742.0,12239.0
MOTION-254,153.39870991518822,-42.08985966495401,153.41184740820816,-42.07273467423368,70.94275273951492,2.300407484217015,7.910265797452308,5.082879280168648,0.6425674446749581,8917.0,8436.0
MOTION-255,157.97718057352105,-42.0480319168164,157.95363194945858,-42.05705245491855,70.83091669399651,2.2967810605700443,1.1578931003004689,1.504384347232152,1.2992428634748494,1586.0,1570.0
MOTION-256,153.60621032322587,-42.65041784370603,153.58125792349912,-42.64335685469206,70.79386663982449,2.2955796662257772,2.698673510325893,4.078730517339007,1.5113834636656207,10609.0,10140.0
MOTION-257,153.6685654485564,-43.329280475936685,153.6955837862224,-43.329124074081655,70.75578832917837,2.294344929379319,5.660388059112216,4.939452190242704,0.8726349039428608,13139.0,12464.0
MOTION-258,156.67948675594417,-42.70674965823293,156.6745527425951,-42.687465699318665,70.63900338217239,2.2905580314121248,1.99092395448164,1.617720315369656,0.8125475168090226,5924.0,5559.0
MOTION-259,155.7937070419708,-44.17217760802986,155.81499230531765,-44.18449924486822,70.62336544709235,2.2900509518091114,13.898299307183684,8.444137056795663,0.6075662115314425,12745.0,12170.0
