source_a,source_b,ra_a,dec_a,ra_b,dec_b,separation_arcsec,flux_a,flux_b,brightness_change_percent
12177,11610,156.3755281703999,-44.27903873617606,156.37565528976728,-44.27887423840871,0.6767858225443162,29.0709599570891,28.113146906014745,-3.2947417370742498
12178,11605,156.46369905488004,-44.31485520512527,156.46345407182585,-44.31483888535063,0.633766735861802,6.567645612929597,6.474101874950336,-1.4243115949359775
12191,11613,154.1694498013261,-43.31653246381338,154.16957721751086,-43.31684553700234,1.1754369870284174,2.7589133197699733,3.1027845878175513,12.464011304140882
12197,11624,155.71244515908296,-43.99697822592452,155.71238401732973,-43.99671481432412,0.9614107621534874,14.422920386780289,13.583072177074072,-5.823010785499461
12200,11618,156.16902502864954,-44.193088943369744,156.16865975935198,-44.19299499680085,1.0016521107217675,2.567862619845056,2.691756189283203,4.824774054525658
12202,11619,156.39398746749242,-44.290321971296926,156.39380692812196,-44.290555715188006,0.9615238992546008,38.991415843865326,37.00337059138425,-5.098674181111754
12203,11626,156.59739189770355,-44.37766608590416,156.59779251551106,-44.37767919693158,1.031902897877376,72.12280725182845,72.55061451005142,0.5931650119069984
12206,11631,155.02063143867426,-43.69625485812804,155.02046911340594,-43.69595960575569,1.1438041554845166,26.789798742534607,27.71313131423603,3.446582710736949
12208,11625,155.82103829824703,-44.044086965604635,155.82112478110844,-44.044210344741614,0.49735802601777784,6.912712523485976,7.051988705658403,2.0147833675888527
12209,11635,156.69150891580264,-44.41995160924234,156.6914191166986,-44.419842782455724,0.45475350242977297,24.27504331356042,25.008255236993193,3.0204350779600424
12210,11627,153.38437240223067,-42.967208054062915,153.38438097994853,-42.967164019954176,0.1601251362049455,6.487861924058094,7.085089614356557,9.20530827087798
12212,11628,154.5090248074324,-43.47180770254453,154.50917334453996,-43.472081592363516,1.0596201663182723,24.940704740733942,27.92881087076592,11.98084080259251
12213,11641,154.78804367747108,-43.595283658999776,154.78829200447382,-43.59526939862229,0.6494761036070353,2.625385085372997,2.5622180228365896,-2.406011327189102
12214,11642,155.05985053299727,-43.71539823788926,155.05972374286668,-43.715375415988,0.3399859662582138,4.351700426387752,4.465753848346139,2.6208932321442147
12217,11645,155.99555419348724,-44.12285950767221,155.99551185087762,-44.122606246290154,0.9182838834798884,4.131538440048083,4.381327914611039,6.045919170004111
12218,11633,156.4125025141189,-44.3006773916109,156.41227137444244,-44.30083983701673,0.8346507341152423,15.006031539277775,15.647719322245226,4.27619908226806
12219,11634,156.4490307270247,-44.31662730204538,156.44872350965028,-44.31627338508979,1.4998412429014985,3.008665600692172,2.798501557860852,-6.985290847310177
12220,11636,152.82088717142764,-42.71235114035887,152.82081800040675,-42.71234800241393,0.18331724866472335,3.8797652440080475,3.4534739655989832,-10.987553411058395
12221,11637,152.88169076604976,-42.738888864546546,152.88119529323805,-42.738698278062856,1.4788435431234983,227.61315838627442,260.41329773483,14.410475906182715
12222,11638,153.03136381971532,-42.80862970302685,153.0315876030267,-42.808876055104484,1.0657593635760023,72.16865680507459,74.79052796358155,3.632977631256959
12224,11640,154.09867556670306,-43.290746843388696,154.0985326882655,-43.290711454797396,0.395478002578392,5.687661783304496,4.868426115102914,-14.40373389652595
12230,11649,152.76202864910547,-42.687364423476396,152.76160944427048,-42.687426635513816,1.1316948289503133,2.155632623034793,1.831909022800517,-15.01756824307677
12233,11655,155.23309041849615,-43.795446649737585,155.23273701893018,-43.795587259294294,1.048591626730611,462.65626440359705,513.7784966767649,11.049722268230548
12239,11653,152.97411317663241,-42.78496098129941,152.97403642577095,-42.7848191363542,0.549431817328384,15.008290606787044,17.23135306066418,14.812229534466923
12242,11662,155.45406898657163,-43.8942796616477,155.45446588510896,-43.894247089699775,1.0363030234129367,50.39386385700449,52.33315540822196,3.84826921928496
12244,11656,156.19659430354915,-44.214173970010116,156.19632010837304,-44.21419899948908,0.7132087925786365,11.777076568121764,12.4020588696489,5.306769450908057
12245,11664,156.66385844326277,-44.41562922063808,156.6634217722881,-44.41555745084692,1.1522050442930607,35.079745377563306,31.467090759887675,-10.298406042554268
12246,11660,153.66680180056056,-43.101628834276376,153.66661654954277,-43.101495629286006,0.6834199404394274,10.42996067303488,8.281211639436668,-20.60169832810094
12247,11661,154.30233831938386,-43.387954319788314,154.30205803948022,-43.38809295666629,0.8870006307770719,5.117787507178941,4.75523399153373,-7.084184623465544
12248,11674,156.5219893112581,-44.35727094009435,156.52174847802164,-44.35712160665003,0.8205430536465825,247.03720089881608,257.9179038993569,4.40447955245308
12249,11667,152.90831786534108,-42.758805650000845,152.9082746225235,-42.75880987159232,0.11530473761720149,16.426250252851542,15.692559455113848,-4.466575063960977
12250,11668,153.07371605216883,-42.836229186526076,153.0736986145808,-42.8360921260123,0.49556052052286875,2.3606670254611424,2.762896446676078,17.038803731176884
12251,11676,153.28737681001158,-42.93315911714479,153.28742657307887,-42.93322123840233,0.2592620810011607,1.9543239317389227,1.7872621677546305,-8.548314906815042
12252,11669,153.32648045449707,-42.95062311108904,153.3263756430436,-42.950679163534275,0.34204145342436626,6.021366064146799,5.533191606416338,-8.107370529043454
12255,11671,154.5849905580221,-43.515499241385115,154.58456521018337,-43.51528647677912,1.348991436535441,2.7047054362244465,2.588679947493759,-4.289764318758862
12258,11684,156.06986592462118,-44.1653306302776,156.0699386838089,-44.16524597839268,0.35801460463243134,9.107381591723023,9.378222838473555,2.9738651446940363
12260,11685,156.3266934207359,-44.27595570658976,156.32676679361404,-44.27568758365636,0.9835957292062987,1.583582047685725,1.8724662085627948,18.242449849646267
12261,11675,152.7085882379103,-42.671066645797985,152.70865995731765,-42.67109030934362,0.2080739757190882,52.17050948840787,53.06535841361826,1.7152389999358209
12264,11679,154.1851696766157,-43.33817182819168,154.1852747358565,-43.33810433412929,0.36702581085161357,1.9340978912777254,1.8433830204603234,-4.690293662306455
12265,11689,155.1523982422518,-43.76791109859679,155.15245122255808,-43.76766045672106,0.9127626153400943,18.164984546747444,18.41352925129297,1.3682626809062175
12266,11682,155.35651527036637,-43.85529925851023,155.35641473177418,-43.85556862550229,1.0042286889198004,2.8653650711973477,3.3236705837714373,15.994663897489957
12267,11683,155.5394743733861,-43.93620136337435,155.53907796218905,-43.935925111895386,1.4300798955700664,4.46542585439859,3.85866516688166,-13.587969150114787
12269,11692,156.46836371103936,-44.33868554976618,156.468589373977,-44.33848749896832,0.9197545791839309,6.871857363497833,6.711900123370389,-2.327714788975539
12270,11693,156.48719658689117,-44.34613304178669,156.4866374201617,-44.34599737275951,1.52015541708204,665.4217711585393,597.0517814812765,-10.274684815049936
12281,11694,156.6295082760765,-44.40773251983629,156.62913277711357,-44.40765251568624,1.007729373630938,5.366166153094542,5.5842776816910815,4.0645690493716735
12290,11709,153.38957125755445,-42.98749432330915,153.38831558385604,-42.98722766958428,3.44323105282077,2050.5019709227568,2305.217996234925,12.422130235629195
12291,11702,154.81854775516663,-43.6268254879634,154.81835710486766,-43.62702862553323,0.8840867277523916,10.659523957052164,9.693004219941615,-9.06719419182988
12293,11713,155.43260896686894,-43.89694199464562,155.4325792928752,-43.8967095732547,0.8402505328935564,5.704099963157988,6.021874211393625,5.570979651270094
12296,11706,156.58203114781406,-44.39252657206814,156.58237439631813,-44.39274393007433,1.1798069745007138,6.45221571045189,6.2740844801727,-2.7607761158796458
12299,11711,153.68346490751588,-43.120921594438194,153.68360622218728,-43.12094642493705,0.38193829861732026,3.650438837969952,3.474366932186123,-4.823307925403967
12303,11714,156.59991330420868,-44.401054161148224,156.5998004577607,-44.40092639635565,0.5438756082798967,2.5163717530443708,2.1457763755900787,-14.727369952628672
12307,11719,155.90265702998346,-44.104839514433905,155.90218956905483,-44.10500454173628,1.3465493951219407,10.315043931031843,10.400407012554354,0.8275590689992485
12310,11720,152.96848474422836,-42.80231620623382,152.96855914519637,-42.80249976914227,0.689427734168673,15.543324804761554,15.561751566706059,0.11855096754370516
12312,11721,153.23957691428257,-42.92347544155798,153.23994334045378,-42.923676988080885,1.2081030717398222,4.919234789125403,4.886037332762855,-0.6748500078901568
12318,11723,154.2534869473663,-43.38098294823914,154.25339560733875,-43.380974932431215,0.24072611457910736,7.028582237612451,6.585990008946486,-6.2970342197533915
12320,11733,156.61588726634469,-44.41316130530718,156.6161836698096,-44.41319822500926,0.7737095571626862,11.650622912208068,11.491575302791675,-1.3651425388571683
12323,11736,154.12188065408284,-43.325266700753474,154.1205194860848,-43.32508945527926,3.6214159257446843,2085.6451875613766,2190.29542988751,5.0176436025772455
12324,11729,154.5760510467688,-43.526196202733985,154.5758937912861,-43.52625150531237,0.45620439282053055,8.621304963539023,8.586559528443939,-0.40301828136261086
12325,11737,155.17822755760645,-43.79332492322463,155.17883841403173,-43.792974962259436,2.026588634949492,1.922925737107595,2.0286406179325183,5.497606006560416
12328,11740,156.7308550066927,-44.46431315904269,156.73113747274226,-44.46435039755415,0.7380100189144614,5.6527734593542025,5.858291343420919,3.6356999894737596
12330,11735,153.7031337168735,-43.137657859328215,153.7032873452243,-43.137911260998976,0.9975300423967423,3.0211118942206703,3.009821137312815,-0.3737285245691928
12338,11739,156.68621844211899,-44.4462023970184,156.68607150929466,-44.44601162612861,0.7837494814129145,5.091210377376962,4.632574279015409,-9.00839023269446
12340,11741,152.8161976748605,-42.73749362890371,152.8155353216081,-42.73718791685663,2.0684275135999353,316.52039248756995,308.93195856628125,-2.3974549828054763
12342,11750,153.7551478730658,-43.16515579685642,153.7554593785713,-43.16493590964993,1.1382706036977481,6.495316438133214,6.3807740985854196,-1.7634604970949577
12344,11745,155.61457311706053,-43.98768031112253,155.61390858969708,-43.9873612885874,2.069218990562865,2.849062343464279,2.8613218268490415,0.430298881064706
12347,11759,156.43291039467465,-44.3412491401905,156.43308771090693,-44.3411809308953,0.5183813410169203,36.81331720070614,36.87356619909155,0.16366087863512513
12348,11751,153.99902172656974,-43.27509745462065,153.9992774691105,-43.275398858376526,1.2754063632069856,7.526889148632955,8.939756118898018,18.770928365826528
12350,11768,155.91354189403117,-44.119647526080236,155.91367955714804,-44.11944247921268,0.8194327397058132,5.37226153874927,5.145240948272328,-4.22579185394231
12353,11760,153.2442210518911,-42.93785986394069,153.244555727435,-42.93806244973606,1.1445082913664562,15.092582690997379,14.362084394964425,-4.8401145846872895
12354,11761,153.32848566417294,-42.973983149516464,153.32812426054625,-42.974084297403785,1.0191991625563985,3.537049888779495,3.7326365390115863,5.529654836154461
12356,11771,153.65263130466087,-43.12289424610939,153.6528418845991,-43.12272475452397,0.823693528726433,9.21363682878159,8.31709847286853,-9.73055887239283
12358,11764,153.92343290388465,-43.2426260861962,153.92343529936798,-43.24271906133951,0.334769463124153,14.035021673338868,14.047017041595906,0.08546740102172075
12363,11769,153.07326919812724,-42.860008954846734,153.07270833555395,-42.85997653322563,1.4846357047523748,30.174476043537258,22.733229823672307,-24.66073050987976
12365,11783,155.12094366909133,-43.77819790987286,155.12080924114514,-43.77790713400911,1.1035707082245545,41.23638378872124,41.71489843385389,1.1604185458753276
12366,11774,155.24793989724387,-43.83212493949544,155.24747000718736,-43.8322283190036,1.2757658786228454,3.9288228409230874,4.376166869086871,11.38621022826978
12370,11778,153.9530511687445,-43.260311442452966,153.9529054048804,-43.26028014049588,0.3984161810454605,2.590192321627131,2.5072286146716123,-3.2029940890027038
12374,11790,154.6118421995331,-43.556154801888994,154.61197401380198,-43.556041304047206,0.5340505073337902,3.9245808889024554,4.11705375346627,4.904290929716104
12375,11792,154.65345656099305,-43.57435820429738,154.6534563993803,-43.574055008878624,1.0915035889119071,4.0368990245211,4.189202797452043,3.7727912441161693
12378,11784,155.59412046755855,-43.987057723644796,155.5939480104779,-43.98733087366148,1.0800436661002617,1.9589624568966122,2.1050201657993806,7.45587075385574
12381,11785,156.23437170217213,-44.26200684663615,156.23428546601,-44.26216177800246,0.6004324393363464,26.33595374843814,27.328472378801475,3.768683070466726
12383,11799,156.73386941071985,-44.47777201032532,156.7338330137855,-44.47781404630661,0.17788027418586974,7.402649206286506,7.388417594245692,-0.19225025587769726
12384,11786,152.7319498816146,-42.70985621671905,152.73223919596688,-42.70998589751255,0.8964686386413967,4.7404493621092625,4.870855776668921,2.7509293866105993
12385,11787,153.2689678980523,-42.955224148921204,153.26908686905085,-42.95555126817397,1.2186343944153388,1.8638060232918403,1.8661868128166168,0.12773805294241733
12386,11789,154.186242740952,-43.367225916999686,154.18603678549238,-43.3668132952262,1.5802066199298193,2.7689163219058375,2.301973979322145,-16.863721698252597
